Sales History Report Summary
item name,size,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,Sale,Pur,Adj,QoH,
M.A.N Chenin Blanc Sauvignon Blanc 750ml,,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-2,
M.A.N PINOTAGE 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLAN 12 YR SINGLE MALT 750 mL,750 mL,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-1,
Macallan 12yr Scotch 375ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLAN 12YR SCOTCH 50ML,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLAN 18 YEARS 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLAN 750ML 12YR DOUBLE CASK,750ML,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-2,
MACALLAN GOLD DOUBLE CADK SCOTCH WHISKEY 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLAN WHISKEY 750 mL 18 YR S M SCOTCH,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLANS 10 YRS SINGLE MALT 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACALLANS SINGLE MALT 12 YEAR 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACCHU PISCO PREMIUM 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MACIEIRA 5 STAR 1.0 L,1.0 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACIEIRA BRANDY ROYAL SPIRIT 1 L,164,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACMURRAY RUSSIAN RIVER PINOT GRIS 750ML 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACMURRAY RUSSIAN RIVER PINOT NOIR 750ML 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACMURRAY SONOMA PINOT NOIR 750ML 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACON UCHIZY  750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,
MACROSTIE CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACULAN BRENTINO MER-CAB 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MACULAN PINO&TOI 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MADFISH CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MADRIA 1.5 L SANGRIA MOSCATO,1.5 L,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,-7,
MADRIA SANG MOSCATO 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MADRIA SANGRIA TRADICIONAL 1.5 L,,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,-4,
MADRIA SANGRIA TRADICIONAL 750 ML,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-3,
MAESTRE DE CAMPO MALBEC  02V 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAESTRE DE CAMPO MERLOT  03V 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAESTRO DEL POMIDORO SANGIOVESE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAESTRO DOBEL DIAMOND 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MAGELLAN GIN 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGELLAN IRIS FLAVORED GIN 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGIC HAT #9 NOT QUITE PALE ALE 12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGIC HAT #9 NOT QUITE PALE ALE 12pk12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGIC HAT #9 NOT QUITE PALE ALE 15pk12oz,12 OZ,0,0,0,0,0,0,0,1,1,0,3,1,6,0,0,-9,
MAGIC HAT #9 NOT QUITE PALE ALE 6pk12oz,12 OZ,0,0,0,0,0,0,0,1,0,0,3,1,5,0,0,-6,
MAGIC HAT EASY MILES HAZY PALE ALE 6pk12oz,12 OZ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-6,
MAGIC HAT JAM PACK 15pk12oz CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGIC HAT SEASONAL 12pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MAGIC HAT TFG IPA 4pk16oz,16 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MAGIC MOMENTS VODKA 1.75 L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGIC MOMENTS VODKA 50mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGNERS IRISH CIDER 12oz BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGNERS IRISH CIDER 12pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MAGNERS IRISH CIDER 4pk16.9oz CANS,12 OZ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,
MAGNERS IRISH CIDER 6pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,-5,
MAGNERS PEAR CIDER 12oz BOTTLE,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGNERS PEAR CIDER 6pk12oz BOTTLES,12 OZ,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,-4,
MAGNOLIA GROVE 750mL CABERNET SAUVIGNON,750 mL,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,
MAGNOLIA GROVE 750mL CHARDONNAY,750 mL,0,0,0,0,0,0,2,0,12,0,0,0,14,0,0,-50,
MAGNOLIA GROVE 750mL MERLOT,,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-6,
MAGNOLIA GROVE 750mL PINOT GRIGIO,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAGNOLIA GROVE ROSE 750 ML,750ML,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,-9,
MAGNUM 750mL CREAM LIQUEUR,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAIN ST MERLOT 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAIN STREET CABERNET 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MAIN STREET CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,
MAISON LEGRAND SAV BLANC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAISON ROUGE COGNAC 750ML VSOP,750ML,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,-12,
MAISON ROUGE VS COGNAC 750 ML,,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,-2,
MAISON ST PAUL ROUGE DU SOIR 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAITRE D-ESTOURNEL BORDEAUX 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAJORSKA 100 1.75 L,1.75 L,0,0,0,0,0,2,1,3,2,0,0,0,8,0,0,-3,
MAJORSKA 100 200 mL,200 mL,0,0,0,0,0,0,1,1,1,0,1,0,4,0,0,11,
MAJORSKA 100 375 mL,375 mL,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
MAJORSKA 100 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAJORSKA 100 750 mL,750 mL,0,0,0,0,0,2,3,1,2,2,0,0,10,0,0,-10,
MAJORSKA 375 mL VODKA,375 mL,0,0,0,0,0,3,2,3,3,5,1,1,18,0,0,-7,
MAJORSKA 750mL VODKA RED,750 mL,0,0,0,0,0,0,3,1,2,0,1,2,9,0,0,-4,
MAJORSKA 80 1.0 L,1.0 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15,
MAJORSKA 80 1.75 L,1.75 L,0,0,0,0,0,0,0,2,1,0,1,1,5,0,0,-9,
MAJORSKA 80 200 mL,200 mL,0,0,0,0,0,0,2,1,1,0,2,2,8,0,0,37,
MAJORSKA CITRON 200 mL,200 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAJORSKA CITRON 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAK CAB/SHIRAZ 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAK SAUVIGNON BLANC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAKERS 46 46 BOURBON WHISKY 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MAKERS 46 BOURBON WHISKEY 750ML,750ML,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,-2,
MAKERS MARK 375 mL CASK STRENGTH BOURBON WHISKEY WHISKEY,375 mL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,
MAKERS MARK 50mL BOURBON,50 mL,0,0,0,0,0,1,0,4,6,2,0,0,13,0,0,-11,
MAKERS MARK BOURBON 1.75 L,1.75 L,0,0,0,0,0,1,3,4,1,3,2,0,14,0,0,-11,
MAKERS MARK BOURBON 200 mL,200 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-2,
MAKERS MARK BOURBON 375 mL,375 mL,0,0,0,0,0,1,3,1,0,3,2,2,12,0,0,-13,
MAKERS MARK BOURBON 750 mL,750 mL,0,0,0,0,0,4,2,9,4,4,1,3,27,0,0,-23,
MAKERS MARK BOURBON MINT JULEP 1 L,164,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAKERS MARK BOURBON WHISKEY 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAKERS MARK BOURBON WHISKEY 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAKERS MARK CASK STRENGTH 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALFY BLOOD ORANGE 750 ML,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,
MALFY CON LIMONE GIN 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALFY GIN 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MALFY ROSA 750 ML,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,
MALIBU 750mL STRAWBERRY RUM,750 mL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,
MALIBU BLACK 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU BLACK 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU BLACK 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MALIBU COCONUT RUM 1.75 L,1.75 L,0,0,0,0,0,0,1,2,2,4,5,4,18,0,0,-15,
MALIBU COCONUT RUM 200 mL,200 mL,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,
MALIBU COCONUT RUM 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
MALIBU COCONUT RUM 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU COCONUT RUM 750 mL,750 mL,0,0,0,0,0,1,2,5,0,1,2,1,12,0,0,-13,
MALIBU CRANBERRY CHERRY RUM 50ML,50ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU FIZZY PINK LEMONADE 200 mL,200 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU ISLAND MELON 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU ISLAND MELON RUM 1.75 L,1.75 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU ISLAND MELON RUM 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU ISLAND SPICED &CLUB S 4 Pk,4 Pk,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU ISLAND SPICED 70 CAL. 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU LIME COCONUT RUM 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU LIME RUM 50ML,50ML,0,0,0,0,0,9,22,17,21,10,14,11,104,0,0,0,
MALIBU MANGO 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU MANGO RUM 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU PASSION FRUIT 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-2,
MALIBU PINEAPPLE 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MALIBU POUCH 1.5 L RTD 1.5L,1.5L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RED 1.75L,1.75L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RED 375ML,375ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RED 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RED 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RUM 50mL,50 mL,0,0,0,0,0,2,0,11,0,0,0,0,13,0,0,-26,
MALIBU RUM 750 mL COCONUT PLASTIC,,0,0,0,0,0,0,1,2,0,1,0,2,6,0,0,-8,
MALIBU RUM 750 mL CRANBERRY-CHERRY,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU RUM 750 mL PEACH,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,
MALIBU SPICED 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU SPLASH LIME & COCONUT 4pk CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-3,
MALIBU SPLASH PASSION FRUIT & COCONUT 4pk CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-2,
MALIBU SPLASH STRAWBERRY & COCONUT 4pk CANS,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MALIBU STRAWBERRY KIWI 200 mL,200 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU STRAWBERRY SWIRL 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU SUNDAE 750 mL,750 mL,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,
MALIBU SUNSHINE 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU TROPICAL BANANA 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MALIBU TROPICAL BANANA RUM 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMA WALKERS BLUEBERRY PANCAKE 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMA WALKERS GLAZED DONUT 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMA WALKERS MAPLE BACON 50 mL,50 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMBO RED 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMMA MIA REDBLEND 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MAMMA MIA WHITE WINE 750 mL,750 mL,0,0,0,0,0,7,6,8,2,1,2,0,26,0,0,-35,
MAN CHARD 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANGA SAKE 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANGUIN POIRE WILLIAM 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANIFESTO CABERNET SAUIVIGNON 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEVITZ 750mL CHERRY,750ML,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,
MANISCHEVITZ CONCORD GRAPE 1.5L,1.5L,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,-3,
MANISCHEVITZ CREAM PEACH 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWITZ 750mL BLACKBERRY,750 mL,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,
MANISCHEWITZ 750mL CONCORD GRAPE,750 mL,0,0,0,0,0,0,1,1,0,1,2,0,5,0,0,-7,
MANISCHEWITZ 750mL ELDERBERRY,,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,-4,
MANISCHEWITZ BLACKBERRY 1.5 L,1.5 L,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,
MANISCHEWITZ BLACKBERRY 3L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWITZ CONCORD GRAPE 3L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-3,
MANISCHEWITZ CREAM PEACH 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWITZ CREAM RED CONCORD 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWITZ CREAM RED CONCORD 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MANISCHEWITZ CREAM WHITE CONCORD 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MANISCHEWITZ CREAM WHITE CONCORD 3L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MANISCHEWITZ CREAM WHITE CONCORD 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWITZ EXTRA HEAVY MALAGA 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANISCHEWTIZ CHERRY 1.5L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MANISCHEWTIZ CREAM RED CONCORD 3L,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MANTA SAUV BLANC 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MANTINIA NASIAKOS WHITE 750 ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARATHON 26.2 BREW SEA SALT 12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARATHON 26.2 BREW SEA SALT 6pk12oz,12 OZ,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARC BREDIF VOUVRAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCATI LIMONCELLO 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCELINA CABERNET SAUVIGNON 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCELINA CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCELINA NAPA CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCHESI DI GRESY BARBARESCO MARTINENGA 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCHIGUE CARMENERE 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCO MACI PRIMITIVO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCO MACI SALICESACENTINO 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCUS JAMES CABERNET SAUVIGNON 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARCUS JAMES MERLOT 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,
MARCUS JAMES WHITE ZINFANDEL 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARENCO MOSCATO SCRAPONE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARGAN SEMILLON 375 mL,375 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARGARITAVILLE GOLD 1.75 L,1.75 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6,
MARGARITAVILLE GOLD 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,
MARGARITAVILLE LEMONADE 750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MARGARITAVILLE LIME750ML,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MARGARITAVILLE SILVER 750ML,750ML,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2,
MARGARTAVILLE LAMONEDE 1.75L,1.75 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,
MARIACHI SILVER TEQ 1.75l,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIE BRIZARD ANISETTE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIE BRIZARD PEAR LIQUOR 750ML,750ML,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
Marietta Angeli Cuvee 750ml,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIETTA CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIETTA OLD VINE RED 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARILYN MERLOT NAPA MERLOT 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARILYN MERLOT NAPA RED 1.5 L,1.5 L,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARILYN REMARK GRENACHE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARILYN REMARK SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIMAR TORRES CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIMAR TORRES PINOT NOIR 1999 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIMBA LEMON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIMBA ORANGE 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIO ANDRETTI CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARIUS RED 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,
MARK WEST BLACK PINOT NOIR 750 ML,,0,0,0,0,0,1,5,0,1,0,0,0,7,0,0,-10,
MARK WEST PINOT NOIR 1.5 L,1.5 L,0,0,0,0,0,7,17,16,16,4,12,1,73,0,0,-76,
MARK WEST PINOT NOIR 750 mL,750 mL,0,0,0,0,0,1,2,5,3,4,2,0,17,0,0,-10,
MARKHAM CABERNET SAUVIGNON 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARKHAM CHARDONNAY 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARKHAM MERLOT 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARKHAM PETITE SYRAH 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARKHAM SAUVIGNON BLANC 750 mL,750 mL,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARL GOLD 72 Each,Each,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MARLBORO  MENTHOL BOX,PACK,0,0,0,0,0,0,3,1,4,2,0,0,10,0,5,-5,
MARLBORO 100 BOX,PACK,0,0,0,0,0,4,2,8,13,2,12,12,53,0,19,-29,
MARLBORO BLACK 100 BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-10,
MARLBORO BLACK MENTHOL BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-1,
MARLBORO BLEND N27,EACH,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-6,
MARLBORO BLEND NO. 27 BOX,PACK,0,0,0,0,0,2,3,6,4,3,1,3,22,0,14,-10,
MARLBORO BOX,PACK,0,0,0,0,0,33,73,66,47,58,80,51,408,0,304,-225,
MARLBORO GOLD 100 BOX,PACK,0,0,0,0,0,24,47,58,17,16,26,15,203,0,169,-73,
MARLBORO GOLD BOX,PACK,0,0,0,0,0,43,77,66,45,87,65,47,430,0,418,-230,
MARLBORO MENTHOL 100  BOX,PACK,0,0,0,0,0,0,1,6,2,0,0,0,9,0,0,0,
Marlboro Menthol 100’s 50cents off 29ct,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-2,
MARLBORO MENTHOL BOX,PACK,0,0,0,0,0,1,1,0,0,0,0,0,2,0,-4,0,
MARLBORO MENTHOL GOLD 100 BOX,PACK,0,0,0,0,0,2,16,13,11,9,25,15,91,0,0,-106,
MARLBORO MENTHOL GOLD BOX,PACK,0,0,0,0,0,3,4,2,2,0,0,0,11,0,0,-4,
Marlboro Menthol Light 100s 50C OFF,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-9,
MARLBORO MENTHOL SILVER 100 BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
MARLBORO RED 72 BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,-9,0,
Marlboro Red Label 50c off 20ct,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,-4,
MARLBORO RED LABEL BOX,PACK,0,0,0,0,0,2,3,0,1,4,2,0,12,0,14,-6,
MARLBORO RED LABLE 100 BOX,PACK,0,0,0,0,0,0,1,2,0,0,2,0,5,0,0,-4,
MARLBORO SILVER 100 BOX,PACK,0,0,0,0,0,2,11,15,7,2,2,1,40,0,33,-10,
MARLBORO SILVER BOX,PACK,0,0,0,0,0,4,12,10,8,7,24,12,77,0,55,-47,
MARLBORO SILVER MENTHOL BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,
MARLBORO SMOOTH 100 BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,
MARLBORO SMOOTH BOX,PACK,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,
MARLBORO SOFT,PACK,0,0,0,0,0,14,21,19,24,0,6,0,84,0,0,-149,
MARLBORO SPECIAL BLEND 100 BOX,PACK,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,-4,
